 0.0  2
 2.8344e-05  2
 0.4114248618  2
 1.0197729474  4
 1.0197833883  4
 1.1335422405  6
 1.2786694975  4
 1.5740761698  4
 1.5740783913  4
 1.6365177146  4
 1.7742215835  2
 1.9085701737  2
 1.908588177  2
 2.0038803112  2
 2.0074368802  2
 2.007438261  2
 2.1794659776  2
 2.3652063788  2
 2.3652121808  2
 2.6056795769  2
 2.6056990979  2
 2.7057066444  2
 2.9122722665  2
 2.9141835856  4
 2.914191723  4
 2.9977319574  4
 2.9977321989  4
 3.0086256177  4
 3.0302676175  2
 3.0302689715  2
