 0.0  3
 0.5009485961  1
 0.5011438741  1
 1.3527675872  1
 2.2768200628  3
 2.2788826022  3
 3.2162577866  1
 3.218210557  1
 4.7515364655  3
 4.7536374887  3
 5.1036057176  1
