 0.0  3
 0.3954800384  1
 0.39562464  1
 1.1370613476  1
 1.5178378405  3
 1.5178947762  3
 2.2099045146  1
 2.2099135955  1
 3.6342977901  1
 4.110561452  3
 4.1106198602  3
 4.9392775431  1
 4.9395727354  1
 5.6266368452  3
 6.7716572207  1
 8.9863103035  1
